ticker,tier,entry_date,entry_price,exit_date,exit_price,return_pct,pnl_dollars,hold_days,exit_reason
EL,qvm,2021-10-01,289.7333,2022-01-03,345.9449,19.4,30888.93,94,qvm_rebalance
LULU,qvm,2021-10-01,401.37,2022-04-01,367.44,-8.45,-13459.03,182,qvm_rebalance
WY,qvm,2021-10-01,29.407,2022-01-03,33.9794,15.55,24755.51,94,qvm_rebalance
DECK,qvm,2021-10-01,60.9117,2022-01-03,61.3233,0.68,1076.02,94,qvm_rebalance
AMD,qvm,2021-10-01,102.45,2022-01-03,150.24,46.65,74267.74,94,qvm_rebalance
ALGN,qvm,2021-10-01,662.06,2022-01-03,648.05,-2.12,-3369.12,94,qvm_rebalance
ULTA,qvm,2021-10-01,368.03,2022-01-03,413.23,12.28,19553.76,94,qvm_rebalance
VRTX,qvm,2022-01-03,222.53,2022-04-01,266.15,19.6,33672.94,88,qvm_rebalance
EG,qvm,2022-01-03,252.13,2022-04-01,285.4682,13.22,22714.4,88,qvm_rebalance
ODFL,qvm,2022-01-03,169.3564,2022-04-01,136.3018,-19.52,-33528.49,88,qvm_rebalance
MSFT,qvm,2022-01-03,323.1607,2022-04-01,299.3254,-7.38,-12670.26,88,qvm_rebalance
TER,qvm,2022-01-03,163.2057,2022-07-01,84.4681,-48.24,-82876.41,179,qvm_rebalance
KLAC,qvm,2022-01-03,416.4984,2022-07-01,285.316,-31.5,-54106.09,179,qvm_rebalance
PFE,qvm,2022-01-03,45.3657,2023-01-03,42.3825,-6.58,-11296.44,365,qvm_rebalance
ON,qvm,2022-04-01,59.63,2022-07-01,46.84,-21.45,-37813.57,91,qvm_rebalance
AMAT,qvm,2022-04-01,122.9491,2022-07-01,83.4531,-32.12,-56633.05,91,qvm_rebalance
EXPD,qvm,2022-04-01,95.3345,2022-07-01,93.5754,-1.85,-3252.95,91,qvm_rebalance
LRCX,qvm,2022-04-01,50.3084,2022-07-01,37.9296,-24.61,-43378.86,91,qvm_rebalance
CF,qvm,2022-04-01,91.4759,2022-07-01,78.4931,-14.19,-25020.84,91,qvm_rebalance
MRK,qvm,2022-04-01,73.9577,2022-07-01,82.5085,11.56,20382.89,91,qvm_rebalance
ANET,qvm,2022-04-01,34.87,2022-07-01,23.3525,-33.03,-58230.18,91,qvm_rebalance
ULTA,qvm,2022-07-01,382.85,2023-04-03,551.19,43.97,62526.91,276,qvm_rebalance
REGN,qvm,2022-07-01,591.4047,2022-10-03,730.197,23.47,33372.53,94,qvm_rebalance
GOOG,qvm,2022-07-01,108.1928,2022-10-03,98.4914,-8.97,-12750.95,94,qvm_rebalance
COP,qvm,2022-07-01,79.5457,2022-10-03,97.9702,23.16,32937.31,94,qvm_rebalance
MSFT,qvm,2022-07-01,251.6963,2022-10-03,233.9239,-7.06,-10040.98,94,qvm_rebalance
ISRG,qvm,2022-07-01,206.1,2022-10-03,193.36,-6.18,-8790.22,94,qvm_rebalance
LULU,qvm,2022-07-01,263.38,2022-10-03,292.1,10.9,12280.66,94,qvm_rebalance
CPRT,qvm,2022-07-01,27.5425,2023-01-03,30.73,11.57,16457.17,186,qvm_rebalance
MU,qvm,2022-07-01,52.5248,2023-01-03,49.6271,-5.52,-7845.17,186,qvm_rebalance
DVN,qvm,2022-10-03,56.3224,2023-04-03,47.8093,-15.11,-20575.09,182,qvm_rebalance
QCOM,qvm,2022-10-03,108.1182,2023-04-03,116.4951,7.75,11382.05,182,qvm_rebalance
VRTX,qvm,2022-10-03,297.43,2023-04-03,316.33,6.35,9334.9,182,qvm_rebalance
MRK,qvm,2022-10-03,78.7909,2023-01-03,100.6834,27.79,40818.15,92,qvm_rebalance
INCY,qvm,2022-10-03,68.83,2023-01-03,79.55,15.57,22879.67,92,qvm_rebalance
CTRA,qvm,2022-10-03,23.6806,2023-04-03,22.8026,-3.71,-5446.52,182,qvm_rebalance
LULU,qvm,2023-01-03,323.38,2023-04-03,367.4,13.61,20827.76,90,qvm_rebalance
ANET,qvm,2023-01-03,30.2275,2023-04-03,41.935,38.73,59260.82,90,qvm_rebalance
ON,qvm,2023-01-03,61.61,2023-04-03,81.14,31.7,48501.67,90,qvm_rebalance
FAST,qvm,2023-01-03,21.8631,2023-04-03,25.002,14.36,21967.23,90,qvm_rebalance
COP,qvm,2023-01-03,101.7928,2023-07-03,95.8553,-5.83,-8924.7,181,qvm_rebalance
LRCX,qvm,2023-04-03,50.664,2023-07-03,63.4171,25.17,43744.62,91,qvm_rebalance
CVX,qvm,2023-04-03,149.6859,2023-07-03,139.8208,-6.59,-11453.14,91,qvm_rebalance
PSA,qvm,2023-04-03,272.1464,2023-07-03,261.8668,-3.78,-6564.21,91,qvm_rebalance
MCHP,qvm,2023-07-03,84.5773,2024-01-02,81.5674,-3.56,-6244.41,183,qvm_rebalance
EXE,qvm,2023-07-03,77.3957,2023-10-02,77.7969,0.52,909.64,91,qvm_rebalance
ALB,qvm,2023-07-03,219.5133,2023-10-02,155.8431,-29.01,-50893.41,91,qvm_rebalance
RMD,qvm,2023-10-02,142.34,2024-04-01,185.9511,30.64,52228.26,182,qvm_rebalance
ABNB,qvm,2023-10-02,136.56,2024-07-01,151.63,11.04,18811.56,273,qvm_rebalance
ANET,qvm,2023-10-02,46.9525,2024-12-30,111.45,137.37,234163.44,455,backtest_end
NVDA,qvm,2024-01-02,48.1386,2024-04-01,90.312,87.61,148794.6,90,qvm_rebalance
LULU,qvm,2024-04-01,385.2,2024-07-01,302.36,-21.51,-40848.55,91,qvm_rebalance
DECK,qvm,2024-04-01,155.0833,2024-12-30,205.76,32.68,62067.69,273,backtest_end
META,qvm,2024-04-01,488.0414,2024-12-30,588.8773,20.66,39244.7,273,backtest_end
MSFT,qvm,2024-07-01,450.6371,2024-12-30,420.7587,-6.63,-12447.58,182,backtest_end
FSLR,qvm,2024-07-01,222.71,2024-12-30,178.07,-20.04,-37630.42,182,backtest_end
NVDA,qvm,2024-10-01,116.9536,2024-12-30,137.445,17.52,32893.61,90,backtest_end
