ticker,tier,entry_date,entry_price,exit_date,exit_price,return_pct,pnl_dollars,hold_days,exit_reason
TER,qvm,2020-10-01,79.5671,2021-01-29,111.1638,39.71,63882.01,120,trailing_stop
VRTX,qvm,2021-01-04,229.43,2021-06-11,193.02,-15.87,-25529.38,158,trailing_stop
AMAT,qvm,2021-01-04,83.087,2021-05-12,110.0858,32.49,52273.38,128,trailing_stop
WSM,qvm,2021-04-01,82.8435,2021-06-17,71.241,-14.01,-23424.8,77,trailing_stop
TER,qvm,2021-04-01,126.2715,2021-07-01,126.9297,0.52,871.78,91,qvm_rebalance
PYPL,qvm,2021-04-01,246.2236,2021-09-28,260.7957,5.92,9898.61,180,trailing_stop
REGN,qvm,2021-04-01,471.7431,2021-10-01,566.9598,20.18,33759.04,183,trailing_stop
META,qvm,2021-04-01,296.3345,2021-10-01,340.3392,14.85,24836.99,183,qvm_rebalance
SWKS,qvm,2021-07-01,165.0598,2021-09-29,145.8913,-11.61,-19472.25,90,trailing_stop
AMAT,qvm,2021-07-01,132.4241,2021-10-01,124.1842,-6.22,-10433.4,92,qvm_rebalance
DGX,qvm,2021-07-01,120.5631,2021-10-01,130.5559,8.29,13897.74,92,qvm_rebalance
TXN,qvm,2021-07-01,166.4014,2021-10-01,169.916,2.11,3541.49,92,qvm_rebalance
WSM,qvm,2021-07-01,73.1676,2021-12-01,85.8778,17.37,29127.49,153,trailing_stop
GOOG,qvm,2021-07-01,125.3395,2022-01-03,143.8932,14.8,24820.57,186,qvm_rebalance
TMO,qvm,2021-07-01,502.9576,2022-01-03,637.1538,26.68,44738.19,186,qvm_rebalance
REGN,qvm,2021-10-01,566.9598,2022-04-01,690.1675,21.73,37655.6,182,qvm_rebalance
ISRG,qvm,2021-10-01,336.5,2022-01-03,360.0,6.98,12101.15,94,qvm_rebalance
WY,qvm,2021-10-01,29.407,2022-01-03,33.9794,15.55,26942.66,94,qvm_rebalance
META,qvm,2021-10-01,340.3392,2022-01-03,335.904,-1.3,-2258.13,94,qvm_rebalance
AMD,qvm,2021-10-01,102.45,2021-12-13,133.8,30.6,53023.66,73,trailing_stop
LULU,qvm,2021-10-01,401.37,2021-12-13,403.75,0.59,1027.49,73,trailing_stop
ULTA,qvm,2021-10-01,368.03,2022-01-03,413.23,12.28,21281.36,94,qvm_rebalance
AMAT,qvm,2022-01-03,154.0528,2022-01-20,134.0364,-12.99,-25253.38,17,trailing_stop
KLAC,qvm,2022-01-03,416.4983,2022-01-21,357.0901,-14.26,-27722.79,18,trailing_stop
ODFL,qvm,2022-01-03,169.3564,2022-01-21,145.1242,-14.31,-27809.61,18,trailing_stop
TER,qvm,2022-01-03,163.2057,2022-01-25,135.8721,-16.75,-32551.07,22,trailing_stop
PFE,qvm,2022-01-03,45.3657,2022-02-22,38.3517,-15.46,-30049.68,50,trailing_stop
EG,qvm,2022-01-03,252.1299,2022-04-01,285.4681,13.22,25699.29,88,qvm_rebalance
VRTX,qvm,2022-01-03,222.53,2022-04-01,266.15,19.6,38097.89,88,qvm_rebalance
GOOG,qvm,2022-01-03,143.8932,2022-04-01,139.5543,-3.02,-5860.57,88,qvm_rebalance
WSM,qvm,2022-01-03,77.6806,2022-01-20,65.9035,-15.16,-29466.49,17,trailing_stop
PFE,qvm,2022-04-01,41.6116,2022-08-30,37.5873,-9.67,-18049.54,151,trailing_stop
MRK,qvm,2022-04-01,73.9577,2022-07-01,82.5085,11.56,21577.98,91,qvm_rebalance
EXPD,qvm,2022-04-01,95.3345,2022-06-13,92.5205,-2.95,-5508.72,73,trailing_stop
KLAC,qvm,2022-04-01,345.8071,2022-05-11,299.1198,-13.5,-25197.2,40,trailing_stop
ON,qvm,2022-04-01,59.63,2022-06-13,56.07,-5.97,-11142.25,73,trailing_stop
CF,qvm,2022-04-01,91.4759,2022-05-09,83.3082,-8.93,-16663.95,38,trailing_stop
META,qvm,2022-04-01,223.0992,2022-04-21,186.6056,-16.36,-30528.55,20,trailing_stop
TER,qvm,2022-04-01,114.4411,2022-05-09,98.5588,-13.88,-25901.14,38,trailing_stop
PSA,qvm,2022-04-01,327.144,2022-05-04,293.0361,-10.43,-19458.26,33,trailing_stop
GOOG,qvm,2022-04-01,139.5543,2022-04-22,118.64,-14.99,-27969.73,21,trailing_stop
MRNA,qvm,2022-07-01,149.95,2022-08-17,158.0,5.37,9263.46,47,trailing_stop
FCX,qvm,2022-07-01,27.5536,2022-09-01,26.6575,-3.25,-5612.32,62,trailing_stop
KLAC,qvm,2022-07-01,285.316,2022-09-02,323.9957,13.56,21484.01,63,trailing_stop
CF,qvm,2022-07-01,78.4931,2022-09-12,91.9222,17.11,29521.52,73,trailing_stop
GOOG,qvm,2022-07-01,108.1927,2022-09-15,103.0539,-4.75,-8195.72,76,trailing_stop
COP,qvm,2022-07-01,79.5457,2022-09-26,87.1227,9.53,16436.25,87,trailing_stop
REGN,qvm,2022-07-01,591.4047,2022-10-03,730.1971,23.47,40495.29,94,qvm_rebalance
ULTA,qvm,2022-07-01,382.85,2023-04-03,551.19,43.97,75872.12,276,qvm_rebalance
MU,qvm,2022-07-01,52.5248,2022-09-06,54.1776,3.15,5429.55,67,trailing_stop
VRTX,qvm,2022-10-03,297.43,2023-04-03,316.33,6.35,11541.6,182,qvm_rebalance
PFE,qvm,2022-10-03,36.1854,2023-01-03,42.3825,17.13,31105.75,92,qvm_rebalance
CPRT,qvm,2022-10-03,27.4125,2023-01-03,30.73,12.1,21981.2,92,qvm_rebalance
MRK,qvm,2022-10-03,78.7909,2023-01-03,100.6834,27.79,50467.26,92,qvm_rebalance
CF,qvm,2022-10-03,92.6799,2022-12-14,86.2701,-6.92,-12561.68,72,trailing_stop
ON,qvm,2022-10-03,64.79,2022-10-11,59.47,-8.21,-14913.95,8,trailing_stop
MU,qvm,2022-10-03,50.7345,2022-12-15,51.1561,0.83,1509.37,73,trailing_stop
DVN,qvm,2022-10-03,56.3224,2022-12-06,55.2878,-1.84,-3336.26,64,trailing_stop
CTRA,qvm,2022-10-03,23.6806,2022-12-06,22.8835,-3.37,-6113.28,64,trailing_stop
DVN,qvm,2023-01-03,51.1949,2023-02-16,49.0808,-4.13,-7781.57,44,trailing_stop
COP,qvm,2023-01-03,101.7928,2023-02-17,94.1112,-7.55,-14220.71,45,trailing_stop
QCOM,qvm,2023-01-03,99.5066,2023-03-10,107.5763,8.11,15282.37,66,trailing_stop
CTRA,qvm,2023-01-03,20.5863,2023-04-03,22.8026,10.77,20287.65,90,qvm_rebalance
ANET,qvm,2023-01-03,30.2275,2023-04-03,41.935,38.73,72986.98,90,qvm_rebalance
LULU,qvm,2023-01-03,323.38,2023-04-03,367.4,13.61,25651.94,90,qvm_rebalance
FAST,qvm,2023-01-03,21.8631,2023-04-03,25.002,14.36,27055.36,90,qvm_rebalance
ON,qvm,2023-01-03,61.61,2023-04-03,81.14,31.7,59735.77,90,qvm_rebalance
PSA,qvm,2023-04-03,272.1463,2023-07-03,261.8667,-3.78,-8199.83,91,qvm_rebalance
LRCX,qvm,2023-04-03,50.664,2023-07-03,63.4171,25.17,54644.73,91,qvm_rebalance
CVX,qvm,2023-04-03,149.6858,2023-07-03,139.8208,-6.59,-14306.97,91,qvm_rebalance
COP,qvm,2023-04-03,98.6047,2023-07-03,95.8553,-2.79,-6053.1,91,qvm_rebalance
EXE,qvm,2023-07-03,77.3957,2023-10-02,77.7969,0.52,1138.95,91,qvm_rebalance
MCHP,qvm,2023-07-03,84.5773,2023-08-16,74.3933,-12.04,-26453.41,44,trailing_stop
ALB,qvm,2023-07-03,219.5133,2023-07-27,197.1943,-10.17,-22337.39,24,trailing_stop
ABNB,qvm,2023-10-02,136.56,2023-10-26,115.47,-15.44,-33193.11,24,trailing_stop
MCHP,qvm,2023-10-02,73.467,2024-01-02,81.5673,11.03,23697.64,92,qvm_rebalance
RMD,qvm,2023-10-02,142.34,2024-04-01,185.9511,30.64,65851.5,182,qvm_rebalance
ANET,qvm,2023-10-02,46.9525,2024-04-17,64.8175,38.05,81778.5,198,trailing_stop
ABNB,qvm,2024-01-02,134.48,2024-05-22,142.71,6.12,13095.28,141,trailing_stop
NVDA,qvm,2024-01-02,48.1386,2024-04-01,90.312,87.61,187464.09,90,qvm_rebalance
META,qvm,2024-04-01,488.0414,2024-04-25,438.4079,-10.17,-24337.79,24,trailing_stop
LULU,qvm,2024-04-01,385.2,2024-05-20,327.07,-15.09,-36114.09,49,trailing_stop
DECK,qvm,2024-04-01,155.0833,2024-07-10,148.895,-3.99,-9549.28,100,trailing_stop
META,qvm,2024-07-01,501.7794,2024-07-25,450.804,-10.16,-24661.09,24,trailing_stop
ANET,qvm,2024-07-01,89.175,2024-07-25,78.53,-11.94,-28977.94,24,trailing_stop
MSFT,qvm,2024-07-01,450.6371,2024-08-05,389.8786,-13.48,-32729.9,35,trailing_stop
FSLR,qvm,2024-07-01,222.71,2024-10-10,205.04,-7.93,-19260.25,101,trailing_stop
META,qvm,2024-10-01,573.7035,2024-12-30,588.8773,2.64,6166.84,90,backtest_end
DECK,qvm,2024-10-01,155.62,2024-12-30,205.76,32.22,75123.44,90,backtest_end
NVDA,qvm,2024-10-01,116.9536,2024-12-30,137.445,17.52,40852.01,90,backtest_end
ANET,qvm,2024-10-01,95.4625,2024-12-30,111.45,16.75,39048.48,90,backtest_end
